Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
370	301.09055	176.7337	787.643	51.809307	479.5	10.621368	2.7548316	35.454422	-4.540118	3710000	-2.2351742e-08	25.79726	0.016686348	-1.3452401	0.00017593137	0.6890647	0.1813	1.0	4392.283481359482
371	267.90305	185.59192	863.9027	12.718752	400.0	11.721419	2.598521	37.43906	-6.384122	3720000	7.916242e-08	34.9889	0.0130731445	-2.1501017	0.00041635887	0.68758094	0.18020001	1.0	4403.047209978104
372	482.2596	224.3232	791.28564	119.67148	812.625	12.658461	3.8681605	89.40432	4.0983047	3730000	8.381903e-09	33.91349	0.013349889	-3.87634	6.03495e-05	0.69831395	0.1812	1.0	4413.770695209503
373	358.51172	207.08289	821.64636	121.385704	501.13333	11.973523	3.4657764	36.018406	-4.3315625	3740000	1.2479722e-07	84.101585	0.0043102065	-13.965288	3.0612755e-05	0.7569051	0.1552	1.0	4424.50318980217
374	316.40485	181.13194	634.49634	11.991874	526.25	13.290292	5.005779	72.09751	-4.9390492	3750000	-3.1664968e-08	48.619522	0.01881142	-7.119833	0.0001243208	0.81253004	0.1785	1.0	4435.395843029022
375	382.24976	242.72653	1038.8907	115.60587	476.1905	12.175018	2.500371	28.693377	-4.3096323	3760000	4.656613e-08	63.244682	0.0052600163	-15.844449	0.00031562615	0.9025914	0.1616	1.0	4446.6393048763275
376	506.8774	355.75223	1187.5103	17.96109	581.13336	15.83045	4.390496	40.382023	-3.841076	3770000	-2.142042e-08	56.69142	5.9623853e-06	-3.1106129	0.00016049932	0.8964343	0.1435	1.0	4457.358896970749
377	354.3442	250.31631	1141.4529	2.3389299e-07	386.1905	19.637854	9.037535	102.87656	-3.8105857	3780000	-8.381903e-09	108.557816	0.007853493	-25.252647	9.807968e-05	1.1270173	0.13509999	1.0	4468.105813264847
378	496.23892	376.407	1321.5162	11.992164	434.90475	15.793158	5.5897727	91.18238	-5.7728786	3790000	8.4750354e-08	105.52063	-0.0019881756	-13.292515	0.000366413	1.0863116	0.1087	1.0	4478.932862281799
379	469.06113	301.28818	1067.6792	48.541443	434.78262	19.058329	8.737286	128.13852	-0.11948687	3800000	-5.5879354e-09	106.826324	0.003534929	-14.034898	0.00013591345	1.1326382	0.11399999	1.0	4489.656365156174
380	473.9859	318.94952	994.60004	26.980822	423.3889	18.00699	8.818379	128.01273	6.258032	3810000	-2.514571e-08	136.36955	0.0068856487	-17.460936	0.0002078951	1.0224249	0.1049	1.0	4500.451291322708
381	429.96893	344.23737	1275.7128	53.961506	405.4	15.221937	4.2196965	57.749294	-3.625555	3820000	1.1175871e-08	90.953445	-0.0022124904	-15.553333	0.00021198433	1.1743784	0.1267	1.0	4511.233447790146
382	429.12842	250.0055	1089.3433	53.961506	584.6	17.954815	12.622753	233.87654	-3.2201326	3830000	4.656613e-10	189.38837	0.008470112	-88.98129	0.00021647135	1.1878681	0.1469	1.0	4522.030743598938
383	345.57596	196.882	1001.5096	108.53323	333.33334	13.062615	2.8998094	41.84515	-3.465185	3840000	5.5879354e-08	110.015205	-0.0021429067	-29.806408	7.3592164e-05	1.1667925	0.123900004	1.0	4532.726304769516
384	559.96094	407.55673	1424.0121	108.46662	497.625	17.923477	7.699012	104.975006	-3.1104722	3850000	-1.6763806e-08	115.55628	0.00026025088	-6.973938	0.0003382226	1.0888522	0.1028	1.0	4543.4519765377045
385	485.57504	301.16754	1295.8943	145.51598	635.7692	15.116578	4.29801	72.30774	-3.0098238	3860000	-2.9802322e-08	68.12482	-0.000942369	-5.386348	0.0005757264	1.554839	0.1419	1.0	4554.229515314102
386	412.2996	284.51184	1010.06793	11.991883	490.57895	16.612646	6.9765434	105.79589	-0.99675894	3870000	5.5879354e-08	78.03294	0.0073010875	-8.633827	2.2527805e-20	1.6031611	0.15490001	1.0	4564.951518774033
387	354.8223	180.02298	745.03656	119.737495	400.0	15.204041	3.4459298	49.73895	-6.3232756	3880000	1.7508864e-07	53.843697	0.0130775925	-2.2461977	0.00020092409	1.5202376	0.14750001	1.0	4575.629947423935
388	497.84363	445.40298	1331.3507	2.0976017e-06	515.05884	15.883611	5.192785	92.677414	-6.706159	3890000	1.4156103e-07	62.012947	0.00552556	-3.4789505	0.0004935162	1.5283488	0.1428	1.0	4586.420122861862
389	390.09576	260.69598	959.3306	60.48487	506.35294	15.275041	4.5826535	84.71561	-5.4176164	3900000	-1.1175871e-08	51.445683	0.021433782	-8.451534	0.00021046848	1.546812	0.16819999	1.0	4597.048401355743
390	492.80627	371.22202	1073.1963	48.926414	671.7692	14.380253	2.2972953	34.948128	-3.0283337	3910000	-7.310882e-08	29.70787	0.0056316387	-1.1869302	0.0004303179	1.7992344	0.17250001	1.0	4607.790065765381
391	270.8942	244.18036	1167.5602	7.95107e-05	344.82758	15.597044	6.797039	75.002655	-5.5481176	3920000	3.7252903e-08	75.740265	0.013364321	-8.867335	0.00026437698	1.6523302	0.16	1.0	4618.454988002777
392	459.52945	380.52795	1202.2694	0.0001260649	604.0	12.9769335	3.5542254	57.2419	-4.8568025	3930000	1.7695129e-07	51.45742	0.0105526	-2.2091436	0.00054101413	1.798686	0.159	1.0	4629.19411611557
393	288.15903	198.25783	702.0482	1.2286337e-07	365.90475	13.456351	5.1167793	56.64731	-7.397536	3940000	-2.2724271e-07	55.37707	0.015081344	-1.5153093	0.00060002843	1.6408982	0.1579	1.0	4639.960369586945
394	290.14615	171.03276	847.6126	56.96044	325.64285	14.902297	6.3663054	50.018684	-7.604889	3950000	-1.8440187e-07	57.998688	0.023579817	-3.0351143	0.00042515024	1.546369	0.14199999	1.0	4650.715867996216
395	321.82867	184.08836	812.0949	70.51758	384.6154	14.119532	3.3785644	41.649635	-6.968819	3960000	3.7252903e-08	40.464222	0.011218164	-3.268386	0.00048256613	1.7352409	0.1514	1.0	4661.887531042099
396	345.20233	251.71791	835.7306	38.972374	477.375	15.152985	5.252772	71.17212	-7.661641	3970000	-9.313226e-08	46.5683	0.023316417	-9.406041	0.00039461904	1.5971498	0.1674	1.0	4672.872217416763
397	452.27682	270.8173	926.7016	57.295177	703.1667	13.299298	2.6084626	41.918125	-6.1760316	3980000	-7.0780516e-08	21.737392	0.050595365	-0.5839691	0.0005034283	1.3841954	0.1787	1.0	4683.995325803757
398	295.55386	199.08566	864.7471	53.962524	463.10526	13.07665	3.4826376	39.607895	-5.252247	3990000	4.4703484e-08	63.90434	0.013222638	-6.048091	0.0002047915	1.2542857	0.1665	1.0	4694.875459432602
399	327.79858	237.82707	790.9787	58.27408	588.2353	10.618279	4.297226	38.22377	-7.7400265	4000000	1.8253922e-07	31.0892	0.03802274	-2.82196	0.00020842152	1.1632056	0.187	1.0	4705.597414731979
400	357.84094	212.74721	735.9885	106.83718	647.0769	11.625718	2.9015512	28.670149	-5.581849	4010000	-1.0430813e-07	23.908148	0.042388223	-1.6016197	0.0005291192	1.0104866	0.18810001	1.0	4716.441454410553
401	263.7453	168.9013	642.035	5.9963956	449.05884	12.068688	4.331422	55.46026	-7.0033565	4020000	5.5879354e-09	35.675224	0.036239356	-2.7835927	0.0005363611	0.7148903	0.1776	1.0	4727.185454130173
402	423.50836	354.97504	1078.8893	125.75913	561.2143	11.9931345	2.596591	23.470587	-5.126295	4030000	-2.9522926e-07	30.462269	0.02557525	-7.5173783	0.00010851673	0.74440074	0.1702	1.0	4737.972200632095
403	339.73538	260.62012	866.9533	50.53042	454.54544	14.865068	7.276805	61.067673	-4.45193	4040000	-2.1234155e-07	59.270393	0.020795422	-3.273284	2.0861962e-18	0.51754665	0.1549	1.0	4748.805579900742
404	270.78226	139.9771	628.90393	96.03097	574.2	10.827097	3.0825882	41.11397	-4.5785427	4050000	-1.899898e-07	19.298353	0.041172333	-3.68012	0.0003328891	0.26209253	0.1959	1.0	4759.445788383484
405	194.99908	118.66144	532.48975	44.73748	447.125	9.074211	2.7900496	28.405043	-3.9010909	4060000	1.8440187e-07	20.36804	0.041723184	-1.1897116	0.00022371266	0.33464363	0.1939	3.0	4770.234167337418
406	213.51476	152.74606	683.0605	56.9606	420.6842	9.2446995	3.3821757	36.23642	-1.6966105	4070000	-6.984919e-08	17.588266	0.047686793	-2.9526184	0.00022580824	0.2117653	0.1909	1.0	4780.936275243759
407	353.83682	252.77481	850.84296	33.419724	500.0	11.164138	4.2321463	36.3529	-4.2358904	4080000	1.3411045e-07	56.111465	0.016964274	-5.2754745	0.0008473721	0.3324502	0.1551	1.0	4791.776301622391
408	334.38763	202.35	951.4043	105.313736	405.0476	12.603324	4.0549765	42.099617	-5.0783877	4090000	5.5879354e-08	47.522194	0.02378109	-5.352153	0.0009048967	0.2540269	0.1597	1.0	4802.629229545593
409	473.3026	281.03928	1041.8564	35.97547	628.3333	13.978225	4.47244	54.96725	-3.2477088	4100000	1.937151e-07	39.25734	0.017882384	-1.2638292	0.00039622627	0.36582306	0.1653	1.0	4813.566369771957
410	333.67422	252.5355	801.8607	2.5312035	555.06665	11.805498	4.2470226	47.830658	-3.2335155	4110000	-2.7567148e-07	28.859415	0.026524007	-2.5791125	0.00022664203	0.24908563	0.18620001	1.0	4824.435438156128
411	340.6933	147.05438	527.64844	75.14128	666.6667	11.134817	3.487936	31.899214	-3.070006	4120000	1.7415732e-07	27.31749	0.013417641	-3.2674623	0.0002267417	0.110375896	0.15380001	2.0	4835.367991924286
412	376.92288	239.15964	812.7937	121.96546	707.75	9.827928	3.5486891	31.646305	-3.9837701	4130000	0.0	25.004456	0.02637512	-0.8840618	0.00045270252	0.22289652	0.1843	3.0	4846.147294044495
413	330.04465	224.74223	851.4161	78.65025	581.61536	9.329153	3.7297027	34.962437	-3.9405603	4140000	2.4959445e-07	17.35325	0.03007367	-1.1084669	0.000621225	0.18383607	0.1898	1.0	4856.846908092499
414	304.0488	191.97832	761.1378	66.36205	508.84616	10.615738	3.1907637	31.025932	-3.1845555	4150000	3.9115548e-08	27.871084	0.0095433025	-5.1613965	0.0004519125	0.08644636	0.1767	1.0	4868.065754413605
415	273.79242	179.55208	788.4699	56.96077	384.6154	13.363694	6.265307	41.85124	-3.673002	4160000	-1.8626451e-08	47.93952	0.0027685629	-2.015689	0.00016948275	0.07507436	0.1411	4.0	4879.165584564209
416	317.77298	172.82582	769.14325	59.968452	486.57144	12.482064	4.4716	48.71416	-4.0296965	4170000	-2.9057264e-07	27.680824	0.043284357	-1.2959824	0.00022570838	0.39338112	0.17300001	2.0	4890.112113952637
417	441.4708	253.50691	916.78986	44.729385	790.8182	11.620317	4.3733163	34.920227	-3.3434267	4180000	8.754432e-08	26.708645	0.038852733	-1.748292	0.00022609858	0.3016709	0.1778	1.0	4901.013514757156
418	317.51465	213.07066	867.37823	44.9694	434.57895	12.860569	4.0063705	39.723026	-3.3984659	4190000	-2.2351742e-08	38.90061	0.018390799	-2.6264186	0.00022653237	0.39770177	0.164	1.0	4912.151259183884
419	327.7998	264.2339	915.7224	47.944744	500.0	12.398323	5.296853	62.880287	-3.4406679	4200000	-1.1269003e-07	30.441109	0.021224305	-0.49437618	0.00045420227	0.32958537	0.167	1.0	4923.305291414261
420	431.5741	272.59875	859.11786	11.992274	732.5455	12.254661	4.9112253	46.30686	-3.2335851	4210000	1.8626451e-07	33.305305	0.027172264	-2.038734	0.0001707073	0.26366013	0.1715	1.0	4934.0570204257965
421	332.95923	282.42838	1040.0222	7.661324e-06	374.63635	14.190197	5.1877675	37.663643	-4.6537833	4220000	8.940697e-08	59.5437	0.013264833	-6.8902645	0.00011397555	0.32070482	0.13870001	1.0	4945.154542922974
422	348.2825	258.97958	974.72034	5.9962144	494.47058	14.264342	6.1350317	73.96678	-2.4805708	4230000	-9.2200935e-08	43.610348	0.02538726	-7.903283	0.0005712012	0.20908435	0.1694	1.0	4955.906866550446
423	361.87875	226.97179	796.4768	1.9712993	476.1905	13.066297	5.613559	41.043663	-2.123126	4240000	-1.4156103e-07	55.352516	0.008356639	-8.1370945	0.00022874952	0.39711818	0.1566	1.0	4966.537491321564
424	606.5245	508.5803	1697.4437	44.77426	497.25	19.313599	9.398154	84.97114	-3.6516979	4250000	8.05594e-08	99.46663	0.009778218	-19.09118	0.00028665084	0.28679705	0.092800006	1.0	4976.968514204025
425	328.60318	233.12263	962.99475	8.4043546e-05	335.34616	18.834887	6.8055325	60.170197	-3.050708	4260000	1.4714897e-07	53.621918	0.026866972	-10.438555	0.00022995839	0.21384369	0.1364	1.0	4987.448587179184
426	419.03748	298.6648	1226.7081	34.956543	412.8095	19.31369	5.883754	41.07049	-1.219582	4270000	-7.4505806e-08	69.04592	0.013058355	-8.98753	0.00034551788	0.21411544	0.114800006	1.0	4997.893746852875
427	430.67596	292.00925	1143.8439	53.961792	500.0	16.637573	8.259992	60.975357	0.4795284	4280000	-3.1106174e-07	49.4812	0.018527769	-6.7280083	2.822316e-26	0.318133	0.1415	1.0	5008.378675937653
428	363.25735	203.007	848.4751	11.992303	307.0	20.066107	7.8059635	53.511253	-0.41210222	4290000	-2.1792948e-07	72.49153	0.015547933	-3.0188646	0.0009833635	0.23067817	0.1048	1.0	5018.834928512573
429	529.68365	375.84045	1205.6575	56.95948	552.8125	18.38355	7.0535116	63.285805	0.76668537	4300000	-5.5879354e-09	51.91304	0.017455827	-4.2688	0.00028981717	0.2842605	0.13139999	1.0	5029.327165365219
430	375.26004	269.46402	1000.63245	2.9980917	540.82355	14.922913	5.7686644	85.07664	2.4720762	4310000	-4.284084e-08	34.460712	0.024702216	-4.5010667	0.0005229081	0.3967542	0.1714	1.0	5039.892873287201
431	465.04178	460.37387	1541.4823	3.3004126e-06	434.78262	18.307056	6.0379586	69.073265	2.7928739	4320000	1.527369e-07	64.60744	0.0173927	-13.992933	0.0002331501	0.25303298	0.1122	1.0	5050.380266427994
432	362.06586	245.84239	967.38916	44.967915	408.22223	17.014479	6.171188	39.838093	2.0904164	4330000	1.1990778e-07	46.927387	0.022112671	-9.82457	0.0002923221	0.12896192	0.1556	1.0	5060.82120680809
433	281.5686	198.80617	713.5016	8.045671e-05	364.9524	14.931725	5.9754753	53.321102	3.68977	4340000	2.6077032e-08	38.558037	0.014615767	-6.8837624	0.00029286763	0.16458172	0.1584	1.0	5071.436004161835
434	386.21506	246.21921	1236.5466	109.237495	409.57144	17.135017	6.589026	41.10976	-8.487741	4350000	7.4040145e-08	56.546486	0.011115728	-8.610824	0.0007631248	0.1385176	0.12650001	1.0	5082.039982795715
435	290.7967	231.32507	1004.22723	17.987831	322.58066	17.683744	7.8428364	53.30375	4.8208375	4360000	-2.0489097e-08	58.30385	0.008677935	-8.126753	0.0002941314	0.08286898	0.1429	1.0	5092.693702459335
436	415.22083	269.84778	1016.95276	126.60554	576.375	14.606509	5.7601175	40.42912	3.2357492	4370000	-2.4214387e-08	25.846592	0.03964431	-1.1269894	0.0008837987	0.318748	0.16610001	2.0	5103.212068796158
437	439.72253	401.0243	1246.9019	0.00014289962	548.25	15.586048	6.2677317	49.413322	0.04401198	4380000	9.49949e-08	33.573097	0.034133103	-3.411838	0.00053256925	0.26462203	0.1595	1.0	5113.738124370575
438	339.97778	261.56262	1001.5695	29.979448	471.66666	14.972133	5.1597857	51.034744	3.1539102	4390000	-9.5926225e-08	31.3006	0.018140426	-3.0562716	5.9330316e-05	0.3371027	0.15810001	1.0	5124.238234043121
439	374.68295	200.72209	951.414	135.19643	500.0	14.008743	5.657996	34.204277	2.978032	4400000	1.1269003e-07	29.014528	0.025492586	-2.1766582	0.0004761204	0.29512942	0.164	1.0	5134.674537181854
440	256.6869	194.72868	739.10254	8.994127	338.58334	14.351914	5.810966	46.360703	3.152514	4410000	-4.0978193e-08	30.92301	0.024484772	-1.8753171	0.0005371471	0.28891537	0.1671	1.0	5145.098963022232
441	298.7741	230.98537	844.8702	9.446945e-06	384.21738	15.079205	6.4914365	44.5101	2.8849332	4420000	2.7101487e-07	37.14886	0.02310025	-4.2696404	0.00047867745	0.19563797	0.1573	1.0	5155.495888948441
442	353.27466	251.53745	1003.0102	2.7640982	482.0	13.929539	6.3823824	55.525806	4.1743274	4430000	-1.3038516e-07	40.53932	0.01548103	-2.7330618	0.00059960084	0.3337376	0.1686	1.0	5165.95979142189
443	301.3256	205.5802	772.7337	3.99946e-05	454.54544	13.368222	5.8487864	46.473606	2.3026264	4440000	4.0978193e-08	27.872328	0.02695342	-3.9065175	0.0005410172	0.29720342	0.171	1.0	5176.431902170181
444	286.6865	186.56638	738.75323	50.9646	358.0	13.735672	6.208358	53.07477	-2.7416174	4450000	-4.656613e-08	37.518436	0.016336512	-4.9918146	0.00096386054	0.3229319	0.1555	1.0	5186.856856584549
445	323.9375	222.39288	828.8228	9.150505e-05	444.36365	14.520168	6.534115	51.029953	-9.658142	4460000	-9.313226e-08	34.80322	0.028328452	-3.7924652	0.0006647961	0.31094432	0.1543	1.0	5197.308838129044
446	442.94446	285.12277	1009.6965	125.53701	561.9375	13.955628	6.3591337	37.463528	4.0131035	4470000	-1.6018748e-07	38.460335	0.017969374	-3.2850266	0.0005453306	0.37189412	0.15580001	1.0	5207.702945232391
447	279.31064	244.4236	863.61975	7.8605475	476.1905	12.521883	5.9392953	61.588898	-3.6895528	4480000	2.0582229e-07	23.009684	0.02351803	-5.1056733	0.00048613167	0.4787938	0.1822	1.0	5218.193823814392
448	215.89432	166.9787	676.1725	53.96288	344.14285	11.01196	6.0533957	37.699173	2.6462753	4490000	-8.195639e-08	34.029625	0.01515772	-6.7409163	0.00030480872	0.5208551	0.1724	1.0	5228.657832145691
449	252.74112	179.83163	803.31085	53.962524	421.7	11.30775	5.903634	50.734226	3.5933237	4500000	3.1432137e-08	25.043877	0.029088743	-3.8302217	0.0002447536	0.4660354	0.1811	1.0	5239.097553014755
450	381.2399	294.25787	877.85175	86.41806	531.7857	12.2566805	5.1483946	39.55926	-7.2062798	4510000	1.8626451e-07	32.81832	0.01939266	-9.82065	0.00024562408	0.6068086	0.171	1.0	5249.589175224304
451	475.33398	281.49573	953.16956	135.06325	625.0	13.928386	5.990682	65.6365	4.4611483	4520000	1.13621354e-07	25.18628	0.03438016	-3.9669409	0.00012331372	0.53974295	0.162	1.0	5260.16298365593
452	330.1089	202.00461	778.83673	0.00038854644	504.73334	12.0409155	5.180879	92.54547	0.23748696	4530000	1.2619421e-07	46.249626	0.0074222023	-19.638689	3.524187e-34	0.8491345	0.1779	1.0	5270.709473609924
453	376.8981	202.63614	786.63416	80.1823	615.9231	11.103538	4.9225016	46.262833	2.0936272	4540000	-2.0861626e-07	13.573679	0.04690461	-1.2307601	0.00024874235	0.7199087	0.1888	1.0	5281.300487756729
454	281.6681	152.17963	615.22064	97.944595	427.16666	11.826588	4.71288	32.07547	2.6714792	4550000	-9.406358e-08	20.26858	0.023071323	-1.9052203	0.00068667426	0.6628449	0.1773	1.0	5291.815244913101
455	203.93384	170.31783	660.3608	12.35579	357.14285	11.151737	6.2693524	58.469128	-9.842816	4560000	-5.5879354e-08	29.029251	0.024896909	-5.841888	0.00025075907	0.7191691	0.17320001	1.0	5302.299016952515
456	241.22954	140.11864	565.5652	81.538864	375.13635	11.569819	5.04556	35.698704	2.4260652	4570000	3.0267984e-08	24.546936	0.028416507	-5.511763	0.0007556817	0.6593768	0.17359999	1.0	5312.812583684921
457	333.58276	199.69359	666.1811	144.67468	660.9167	10.3422165	3.1804392	29.542297	3.2289824	4580000	8.568168e-08	9.679455	0.013413556	-1.5669754	0.0006323098	0.9724896	0.19659999	1.0	5323.344515323639
458	312.76248	220.48833	840.3099	53.962524	526.1429	10.424249	3.9337585	74.67988	2.4101052	4590000	-2.6077032e-08	17.711784	0.022478357	-2.4758167	0.00057155424	1.0191345	0.1823	1.0	5333.734226703644
459	370.72308	228.81612	789.8045	24.809443	714.2857	10.448193	4.0988517	30.020454	4.2532144	4600000	-6.7055225e-08	10.046145	0.03017576	-0.47046018	0.00012767308	1.1085191	0.1899	1.0	5344.250669717789
460	251.47812	127.398445	525.5636	32.977856	515.7647	9.526022	4.6176124	55.275524	-10.848608	4610000	1.9650906e-07	19.483692	0.038479406	-2.8317754	0.00019259751	1.0470427	0.1884	1.0	5354.843048095703
461	206.35464	119.711525	520.077	53.18209	356.44	10.955825	4.7486005	38.463737	4.2988734	4620000	-7.8231096e-08	18.783712	0.026303377	-1.0568745	0.00038705207	1.0011516	0.17719999	1.0	5365.342896223068
462	437.13995	275.1172	862.9268	60.544792	637.5	11.474489	4.6806655	34.648438	2.4243865	4630000	1.3690442e-07	25.34428	0.027743958	-3.9489498	0.00045373366	0.94842887	0.17390001	1.0	5375.905208110809
463	247.87805	167.16745	707.93744	80.696014	400.0	12.169964	4.954631	39.31424	3.2976334	4640000	-7.497147e-08	19.625881	0.023524664	-1.3974769	0.0006512662	1.1211597	0.1818	1.0	5386.388295650482
464	269.59955	131.44737	582.4749	70.94193	514.4706	10.8542595	5.8575487	49.63062	3.3162014	4650000	-4.0978193e-08	23.095472	0.03053889	-3.7673192	0.0008509309	0.9942	0.18040001	1.0	5396.904434919357
465	379.36777	237.36995	1023.8827	40.340332	431.1111	14.093439	6.942143	37.695045	3.1178036	4660000	-1.13621354e-07	41.80258	0.017731972	-7.4681244	0.00026307924	0.9772811	0.15540001	1.0	5407.390336036682
466	394.9681	202.56154	753.1879	122.66427	576.2857	14.329728	7.271892	58.328762	3.2863162	4670000	2.1979213e-07	28.5929	0.030476954	-7.9392405	0.0002643598	1.0924981	0.161	1.0	5417.927255392075
467	279.30777	214.74759	807.2933	5e-05	384.6154	13.465299	5.8725657	42.250748	-6.4404445	4680000	2.6077032e-08	33.961952	0.017199641	-5.9753017	0.00033193963	1.092236	0.1689	1.0	5428.401271104813
468	475.71744	331.79312	1199.7715	81.619026	505.5	16.945074	6.9076843	61.321995	-2.119959	4690000	3.3527613e-08	51.45391	0.020471	-6.295354	0.00073380687	0.93725485	0.13080001	1.0	5438.782901763916
469	589.1249	515.1156	1939.2946	133.91673	408.42105	22.314367	7.1616197	49.093204	3.5298336	4700000	-2.2165477e-07	72.86403	0.009418722	-19.269535	0.000335174	0.6728215	0.0783	1.0	5449.195177078247
470	407.80075	299.27097	996.9558	87.642715	336.95456	22.885265	9.994918	93.25805	5.063999	4710000	2.682209e-07	76.393295	0.01771241	-25.266102	0.00026934675	0.7371207	0.105299994	1.0	5459.640857458115
471	512.3025	370.08334	1282.0812	0.000113403206	555.55554	17.893446	8.0912895	52.661304	-2.279704	4720000	-1.1175871e-07	43.157173	0.019247953	-2.787384	7.7951486e-23	0.8984941	0.13360001	1.0	5470.057792425156
