Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
80	1086.532	856.5355	3210.508	41.968746	521.0	407.26248	1415.0	18.0	39.56853	3.9546611	61.09994	4.4288177	810000	-7.450581e-09	148.7739	-0.006037874	-7.234976	0.11820858	0.01660234	0.035299998	79.0	1005.9202125072479
81	800.4062	769.2483	3186.038	4.391684e-38	410.57895	370.0447	1440.0	19.0	39.946957	4.6899376	46.705585	0.99283874	820000	2.9802322e-08	171.92416	-0.013068286	-16.94279	0.26339054	0.025182566	0.0644	79.0	1018.7393922805786
82	924.51245	860.932	2950.2607	1.4592026e-19	438.7619	412.65262	1440.0	40.0	39.356693	4.838936	47.34042	1.756507	830000	-2.2351742e-08	141.8729	-0.00892465	-18.09733	0.3996234	0.015350328	0.0559	79.0	1031.2780313491821
83	970.48065	767.36456	3071.5051	99.2589	476.1905	356.23663	1326.0	88.0	41.134438	2.141482	57.56999	23.212526	840000	7.450581e-09	142.61627	-0.004593918	-5.5663013	0.25588822	-0.003997521	0.0305	79.0	1044.0920894145966
84	780.83026	796.8458	3276.3264	7.377444e-36	398.0	353.42865	1440.0	19.0	37.88159	4.3919754	44.527176	13.304419	850000	-7.450581e-09	161.47818	-0.0077469572	-10.960939	0.39696136	0.016492171	0.0396	79.0	1056.8536624908447
85	755.9444	441.37704	1703.6	4.381013e-06	382.81818	195.0745	796.0	53.0	38.852814	3.6336186	42.960484	1.019308	860000	-7.450581e-09	102.69969	-0.006664994	-4.6224823	0.7872313	0.06370306	0.046	79.0	1069.515903711319
86	912.98035	641.2843	2716.4426	53.850887	422.94116	299.93518	1192.0	19.0	38.656635	2.2160628	41.961742	3.1353636	870000	0.0	81.66194	-0.007329859	-14.124052	0.46592104	0.003923501	0.0361	79.0	1082.36008310318
87	1140.8412	919.08405	3225.8843	24.45052	555.55554	441.60806	1440.0	57.0	41.409775	3.8785915	48.327892	9.41151	880000	3.7252903e-08	128.45087	-0.0062426645	-7.478548	0.3172735	-0.0017175273	0.026	79.0	1096.660838842392
88	1222.3507	1104.2031	3267.5535	5.993748	612.63635	529.8786	1440.0	107.0	39.34757	4.2520695	46.218185	-25.416313	890000	-2.2351742e-08	160.04736	-0.0043567717	-21.321463	0.2068704	0.0135981925	0.011700001	79.0	1113.849372625351
89	887.8783	697.16156	2427.8079	3.018476e-12	424.25	347.46005	1266.0	51.0	38.966114	4.165385	44.039177	2.5487108	900000	0.0	146.47844	-0.004641302	-3.8154125	0.31635025	0.033545725	0.045900002	79.0	1127.2410280704498
